PostId,UserRep,UserAnswers,PostDay,PostMonth,PostWeekday,PostHour,JoinDay,JoinMonth,JoinWeekday,JoinHour,TitleChars,BodyChars,BodyLines,NumTags,Codish,UserAge,Status
11775948,1,1,2,8,4,11,12,6,2,10,85,634,12,1,7,51,
11775949,74,13,2,8,4,11,25,10,2,9,51,2926,97,5,106,282,
11775932,1,0,2,8,4,11,2,8,4,10,37,544,19,4,0,0,
11775933,1,0,2,8,4,11,23,7,6,12,64,1038,18,2,56,375,
11775951,81,0,2,8,4,11,20,10,4,17,54,1047,15,4,19,286,
11775964,122,4,2,8,4,11,9,6,6,9,35,309,4,3,0,54,
11775965,1,0,2,8,4,11,2,8,4,11,114,574,5,3,2,0,
11775972,186,13,2,8,4,11,24,7,2,8,28,136,0,3,0,9,
11775973,3,2,2,8,4,11,24,6,5,7,30,917,26,3,30,405,
11775974,4,0,2,8,4,11,26,1,4,13,50,113,6,1,2,188,
11775975,779,16,2,8,4,11,24,12,4,12,70,4565,62,2,181,951,
11788577,6,1,3,8,5,3,25,7,3,3,32,2469,75,4,101,8,
11788252,186,3,3,8,5,2,10,5,2,2,39,342,2,3,0,450,
11788253,146,0,3,8,5,2,27,7,3,21,29,687,20,3,34,372,
11788580,21,1,3,8,5,3,27,7,5,11,20,312,8,3,6,6,
11788585,1166,5,3,8,5,3,16,3,3,20,46,1069,22,4,7,505,
11788591,137,1,3,8,5,3,10,10,7,17,55,828,9,2,8,662,
11788583,1,0,3,8,5,3,22,12,4,23,43,2152,77,3,100,224,
11933709,1,0,13,8,1,12,13,8,1,11,42,1159,8,4,4,0,
11933710,1,0,13,8,1,12,13,8,1,12,30,1148,21,4,84,0,
11933711,1,1,13,8,1,12,17,3,6,9,41,276,6,3,0,149,
11933717,64,3,13,8,1,12,16,4,6,20,37,1070,40,3,96,484,
11933731,37,0,13,8,1,12,24,4,2,9,93,1284,22,5,18,111,
11933732,5,0,13,8,1,12,7,8,2,7,63,758,21,5,44,6,
11933719,1,1,13,8,1,12,13,5,5,7,59,244,1,2,0,458,
11933722,116,4,13,8,1,12,15,8,1,20,62,353,2,3,0,363,
11933734,1972,25,13,8,1,12,10,10,7,9,69,751,11,3,12,673,
11850137,31,5,7,8,2,16,29,5,2,14,45,1749,10,3,2,70,
11850186,443,6,7,8,2,16,11,6,4,16,28,720,17,3,8,1153,
11850192,8,2,7,8,2,16,1,10,6,5,60,1097,11,4,5,311,
11850193,1,0,7,8,2,16,7,8,2,16,72,299,0,5,1,0,
11849962,3683,36,7,8,2,16,19,3,4,12,89,1253,32,3,66,1237,
11850195,35,0,7,8,2,16,10,11,4,21,35,321,2,3,0,270,
11850197,296,9,7,8,2,16,9,7,5,20,36,372,11,3,12,759,
11850198,1778,38,7,8,2,16,27,10,1,10,64,232,5,2,2,1380,
11850200,131,0,7,8,2,16,14,2,7,13,40,4271,121,2,146,905,
11850202,111,2,7,8,2,16,17,6,3,0,33,566,10,1,42,1147,
11850203,153,12,7,8,2,16,3,3,4,14,36,742,21,4,22,523,
11850204,1362,63,7,8,2,16,29,9,4,17,68,6735,102,3,208,312,
11850205,1,0,7,8,2,16,7,8,2,16,35,389,4,4,7,0,
11850167,21,4,7,8,2,16,6,9,2,13,47,315,9,2,0,336,
11850207,700,13,7,8,2,16,17,12,5,22,55,1735,58,5,68,598,
11850209,302,9,7,8,2,16,4,3,5,1,45,579,2,3,0,522,
11880197,1,0,9,8,4,9,13,10,4,10,92,1746,44,1,88,300,
11880198,217,22,9,8,4,9,8,5,2,8,74,698,8,1,3,93,
11880161,11,1,9,8,4,9,18,7,3,12,27,122,0,2,0,21,
11874829,1,0,8,8,3,0,8,8,3,21,54,4049,134,1,132,0,
11880199,1,0,9,8,4,9,21,7,4,14,21,619,31,2,7,384,
11880188,79,2,9,8,4,9,28,3,3,10,34,128,0,4,0,133,
11877753,1,0,9,8,4,6,9,8,4,6,90,772,6,3,1,0,
11877754,21,0,9,8,4,6,6,6,3,7,42,422,17,3,21,63,
11880212,68,5,9,8,4,9,13,5,7,13,36,330,15,1,0,87,
11880214,348,29,9,8,4,9,4,5,2,12,33,464,4,1,0,827,
11824628,1,0,6,8,1,8,6,8,1,8,48,1285,33,1,32,0,
11824632,47,0,6,8,1,8,5,7,4,10,32,651,10,2,8,31,
11824633,1701,100,6,8,1,8,13,4,2,9,61,3508,99,1,265,845,
11824634,155,5,6,8,1,8,29,12,4,12,48,341,2,4,2,220,
11824642,1,0,6,8,1,8,18,7,3,15,40,590,14,3,12,18,
11824646,1,0,6,8,1,8,6,8,1,8,57,628,2,5,6,0,
11920516,1,0,12,8,7,8,12,8,7,7,78,734,13,1,0,0,
11920518,1,0,12,8,7,8,3,8,5,6,20,583,16,1,13,9,
11920520,1,0,12,8,7,8,11,8,6,6,34,378,13,4,10,1,
11920505,6,0,12,8,7,8,13,4,5,20,23,1094,10,1,0,120,
11920525,1,0,12,8,7,8,5,8,7,17,18,2058,47,4,92,6,
11920528,78,1,12,8,7,8,17,4,6,16,61,258,4,2,0,847,
11920530,1,0,12,8,7,8,21,5,1,16,105,984,27,3,42,82,
11920537,3,0,12,8,7,8,22,6,5,8,50,7480,196,1,292,50,
11920538,28,3,12,8,7,8,20,4,5,7,68,2072,51,4,101,114,
11920541,1646,47,12,8,7,8,16,6,3,7,60,716,23,1,12,788,
11775978,26,3,2,8,4,11,18,1,3,11,34,351,5,2,0,196,
11773762,56,3,2,8,4,9,16,5,3,6,41,220,0,2,0,78,
11773763,1066,25,2,8,4,9,20,8,4,0,52,69,0,1,0,1078,
11775980,1,0,2,8,4,11,24,7,2,19,50,1484,38,2,46,8,
11775985,1658,83,2,8,4,11,25,8,3,12,75,677,6,1,6,707,
11775986,19604,755,2,8,4,11,18,6,5,8,36,706,18,2,16,776,
11775988,1,0,2,8,4,11,1,8,3,14,64,1436,42,4,60,0,
11775989,3590,17,2,8,4,11,27,8,4,13,48,1625,51,4,85,1070,
11775991,129,2,2,8,4,11,3,6,5,22,81,300,6,5,5,425,
11775992,1057,26,2,8,4,11,10,2,2,14,21,223,4,2,0,1268,
11775997,43,1,2,8,4,11,20,2,1,15,62,307,2,3,2,163,
11879867,11,1,9,8,4,9,26,1,3,16,70,1224,28,3,26,560,
11879773,48,4,9,8,4,9,29,11,1,8,74,252,2,3,0,619,
11879774,126,1,9,8,4,9,18,7,3,12,55,951,18,2,30,21,
11880225,24,0,9,8,4,9,13,10,4,20,28,124,0,1,0,300,
11880226,149,3,9,8,4,9,5,8,3,13,61,516,8,2,6,1099,
11880231,528,29,9,8,4,9,23,12,5,14,51,349,5,2,0,229,
11880238,10,0,9,8,4,9,7,7,6,11,43,435,17,5,13,32,
11880243,2195,16,9,8,4,9,10,2,3,10,48,369,8,5,0,910,
11850149,531,19,7,8,2,16,5,6,5,10,29,6277,125,3,213,1159,
11850210,19,3,7,8,2,16,10,5,4,15,64,906,19,5,13,89,
11850212,22,3,7,8,2,16,6,3,2,16,58,2488,56,4,9,153,
11850213,1,0,7,8,2,16,7,8,2,15,51,4617,103,5,179,0,
11850214,1,0,7,8,2,16,7,8,2,16,30,2301,38,1,25,0,
11850217,25,2,7,8,2,16,11,8,4,11,64,1913,35,2,79,362,
11850218,680,59,7,8,2,16,11,3,5,6,54,488,2,3,0,515,
11850130,106,7,7,8,2,16,7,4,3,16,58,1302,31,3,38,852,
11850132,1,0,7,8,2,16,6,8,1,20,52,409,2,5,2,0,
11850222,50,3,7,8,2,16,2,12,4,15,30,427,15,2,8,614,
11788597,53,1,3,8,5,3,18,5,5,7,57,821,13,5,35,76,
11788598,1,0,3,8,5,3,29,7,7,1,35,1721,42,1,83,5,
11788592,6,1,3,8,5,3,12,11,6,20,23,717,22,3,25,264,
11788593,1,1,3,8,5,3,3,7,2,7,51,801,11,3,0,30,
11788599,25,1,3,8,5,3,30,12,3,15,107,923,33,3,2,946,
11788604,93,7,3,8,5,3,30,3,5,7,40,585,17,1,37,125,
11788605,1,0,3,8,5,3,3,8,5,3,34,183,6,2,0,0,
11788611,870,105,3,8,5,3,2,4,1,19,55,84,0,1,0,122,
11788615,16,0,3,8,5,3,16,7,1,12,38,571,3,4,6,17,
11788616,44,3,3,8,5,3,26,7,4,15,64,702,7,2,2,7,
11788622,3,0,3,8,5,3,2,8,4,3,68,5022,107,2,323,0,
11788624,8,1,3,8,5,3,28,5,1,20,37,899,23,2,19,66,
11788625,16,0,3,8,5,3,12,8,5,22,66,1045,26,4,24,356,
11788626,1650,89,3,8,5,3,2,8,7,19,21,189,2,2,0,1096,
11823913,3445,173,6,8,1,7,1,7,5,14,40,402,8,3,4,401,
11823910,139,25,6,8,1,7,22,3,4,4,29,516,5,5,0,137,
11824658,112,18,6,8,1,8,30,9,5,10,44,406,5,1,0,310,
11824661,72,4,6,8,1,8,7,11,1,12,30,2079,67,2,130,272,
11824664,52,4,6,8,1,8,8,5,6,5,36,229,2,3,2,821,
11824629,16,1,6,8,1,8,26,6,2,7,50,358,0,2,4,41,
11824630,476,27,6,8,1,8,1,6,3,0,59,1042,36,3,34,432,
11824631,602,54,6,8,1,8,25,6,5,23,53,546,6,2,6,772,
11772156,181,4,2,8,4,6,10,5,1,4,78,699,5,3,18,815,
11776010,3983,282,2,8,4,11,6,11,5,13,42,141,2,4,7,999,
11776012,2,0,2,8,4,11,7,5,1,8,28,273,9,2,6,87,
11776013,1935,10,2,8,4,11,21,6,7,14,47,493,18,1,17,1137,
11776017,1,0,2,8,4,11,27,4,5,20,25,941,10,1,0,96,
11776018,1,0,2,8,4,11,16,3,5,7,54,213,4,2,0,139,
11776023,24,0,2,8,4,11,17,8,3,14,74,123,1,3,0,350,
11776024,1,0,2,8,4,11,2,8,4,10,24,768,24,2,32,0,
11775959,29,0,2,8,4,11,4,12,7,19,28,1560,67,2,46,241,
11775961,1,0,2,8,4,11,2,8,4,10,47,8601,140,5,358,0,
11775963,55,6,2,8,4,11,4,8,4,8,24,474,13,4,6,364,
11776029,114,28,2,8,4,11,11,1,3,14,55,1658,30,2,48,203,
11933737,307,23,13,8,1,12,25,10,2,12,37,2410,47,2,66,293,
11933738,1,0,13,8,1,12,17,7,2,3,64,1180,26,4,50,27,
11933713,338,24,13,8,1,12,21,12,3,18,52,1736,28,5,25,235,
11933742,62,0,13,8,1,12,15,5,2,15,66,1818,33,3,46,89,
11933743,1889,55,13,8,1,12,26,9,5,13,81,961,35,4,57,1416,
11933752,1,0,13,8,1,12,13,8,1,12,56,157,5,4,0,0,
11933753,172,12,13,8,1,12,13,3,7,9,65,531,8,2,12,519,
11933754,1,0,13,8,1,12,13,8,1,12,24,1132,16,3,32,0,
11933756,1,1,13,8,1,12,2,8,4,14,61,297,14,2,12,10,
11933759,44,0,13,8,1,12,13,10,4,17,47,817,22,1,31,304,
11850235,332,12,7,8,2,16,18,6,1,10,32,478,8,2,9,50,
11850244,137,13,7,8,2,16,8,2,1,10,36,140,0,4,0,911,
11850245,496,34,7,8,2,16,29,11,2,1,54,1442,18,4,19,252,
11850247,1731,9,7,8,2,16,20,12,7,2,71,577,0,5,0,961,
11850248,1,0,7,8,2,16,7,8,2,13,66,2490,43,5,52,0,
11850257,284,4,7,8,2,16,15,1,5,20,68,793,11,2,10,934,
11850258,11,0,7,8,2,16,3,10,1,10,75,237,3,3,2,309,
11850224,185,5,7,8,2,16,9,2,4,21,26,555,12,4,8,179,
11850237,17,1,7,8,2,16,13,11,7,3,47,213,4,5,6,268,
11860991,624,7,8,8,3,9,30,10,6,20,49,428,5,4,2,647,
11880245,79,9,9,8,4,9,30,1,1,14,37,769,4,2,10,191,
11880247,23,2,9,8,4,9,27,10,4,10,37,791,10,3,10,286,
11880248,134,10,9,8,4,9,5,1,3,15,54,595,6,4,2,581,
11880249,120,2,9,8,4,9,29,8,1,11,70,779,11,5,12,345,
11880253,99,1,9,8,4,9,10,5,2,10,26,563,17,1,27,456,
11880257,1,1,9,8,4,9,14,6,4,20,29,571,9,4,2,55,
11880207,1,0,9,8,4,9,9,8,4,9,30,1952,53,3,71,0,
11880208,213,0,9,8,4,9,5,3,6,19,56,500,10,3,29,522,
11880258,581,40,9,8,4,9,16,11,3,21,77,277,4,2,4,266,
11880259,18,2,9,8,4,9,10,2,3,15,48,2869,13,3,233,910,
11880262,18,0,9,8,4,9,18,7,3,9,55,668,15,4,14,22,
11813049,1,0,5,8,7,1,5,8,7,0,92,11525,117,5,68,0,
11813050,168,6,5,8,7,1,26,2,7,2,47,387,4,3,10,160,
11813055,34228,1652,5,8,7,1,2,10,6,18,34,776,21,3,22,672,
11813051,74,5,5,8,7,1,27,1,4,16,20,1639,42,2,54,555,
11813053,7,1,5,8,7,1,25,7,3,18,55,245,2,2,1,10,
11813073,38,2,5,8,7,1,18,4,3,3,52,270,0,4,0,108,
11813074,1,0,5,8,7,1,5,8,7,1,73,702,13,1,30,0,
11813076,1,0,5,8,7,1,5,8,7,1,58,1028,1,2,2,0,
11775794,2368,255,2,8,4,11,29,12,2,12,53,883,20,3,26,946,
11775795,36,0,2,8,4,11,12,12,1,22,22,478,16,2,6,233,
11776006,24,2,2,8,4,11,10,5,4,19,43,708,21,5,18,83,
11776007,1,0,2,8,4,11,2,8,4,11,38,77,0,1,0,0,
11776008,1188,0,2,8,4,11,28,2,1,9,42,468,7,2,16,521,
11776009,36,0,2,8,4,11,13,4,5,10,38,432,9,3,0,111,
11758570,54,4,1,8,3,12,20,12,2,12,21,1508,56,4,29,224,
11776034,188,116,2,8,4,11,18,1,2,9,37,707,23,2,18,562,
11776035,1,0,2,8,4,11,2,8,4,11,51,74,1,2,4,0,
11776000,294,8,2,8,4,11,22,3,2,0,72,17645,378,5,670,498,
11824672,1,0,6,8,1,8,6,8,1,8,29,1465,6,4,6,0,
11824677,1,1,6,8,1,8,13,9,1,7,40,569,12,2,6,693,
11824679,6,0,6,8,1,8,3,2,5,14,40,301,1,3,0,184,
11824682,1,0,6,8,1,8,6,8,1,7,39,1185,14,2,41,0,
11824683,85,1,6,8,1,8,28,12,3,2,46,1160,31,3,16,222,
11754277,978,86,1,8,3,7,28,6,4,15,23,570,10,2,6,33,
11824689,40,0,6,8,1,8,26,4,4,8,68,880,13,4,2,102,
11920546,1196,33,12,8,7,8,25,6,5,6,60,2290,75,5,83,779,
11920547,11,0,12,8,7,8,3,11,3,7,41,2586,58,4,103,648,
11920551,205,3,12,8,7,8,25,3,7,20,86,400,1,1,2,139,
11920553,3,0,12,8,7,8,5,1,4,19,32,918,44,1,55,219,
11920555,264,3,12,8,7,8,28,3,7,19,37,589,12,2,7,867,
11920558,1,0,12,8,7,8,4,8,6,14,24,494,7,4,6,7,
11850263,1008,7,7,8,2,16,29,3,1,0,58,2676,63,2,108,861,
11850266,1,0,7,8,2,16,6,8,1,10,68,10197,304,4,357,1,
11850273,1,0,7,8,2,16,6,8,1,13,22,1666,56,1,107,1,
11850276,1,0,7,8,2,16,21,12,3,1,49,1396,22,5,27,230,
11850280,17,1,7,8,2,16,20,4,5,7,46,914,12,3,19,109,
11880267,92,5,9,8,4,9,28,9,3,12,56,385,4,1,4,315,
11880269,464,26,9,8,4,9,24,7,7,6,56,1514,42,3,67,382,
11880273,1,0,9,8,4,9,9,8,4,9,54,1210,15,3,6,0,
11880279,88,16,9,8,4,9,26,11,6,12,70,546,7,4,11,256,
11845255,59,0,7,8,2,12,2,12,4,20,47,165,4,3,4,613,
11879748,83,0,9,8,4,9,22,9,3,11,47,390,0,5,2,686,
11879749,642,10,9,8,4,9,26,8,4,11,31,722,10,2,16,713,
11776055,252,0,2,8,4,11,22,4,7,19,44,355,12,3,13,101,
11776056,1365,147,2,8,4,11,18,1,1,7,123,1112,14,5,6,927,
11776057,5780,214,2,8,4,11,22,11,1,13,24,761,17,4,12,618,
11776060,1151,19,2,8,4,11,31,1,1,11,44,1128,25,2,22,548,
11776062,16,1,2,8,4,11,28,3,3,14,77,3343,71,3,121,126,
11776014,1,0,2,8,4,11,2,8,4,11,32,1011,21,5,10,0,
11776067,21,5,2,8,4,11,29,5,2,18,24,1367,38,2,83,64,
11775944,73,5,2,8,4,11,21,6,4,11,70,943,29,2,11,41,
11788506,15,0,3,8,5,3,26,2,7,20,61,778,29,4,2,158,
11788507,2373,66,3,8,5,3,6,10,2,5,53,649,6,4,2,1031,
11788632,1,0,3,8,5,3,14,6,4,4,54,3634,82,3,169,49,
11785884,8485,134,2,8,4,21,13,12,6,19,45,699,10,2,0,1328,
11785885,1,0,2,8,4,21,24,6,7,9,37,170,0,1,0,39,
11788633,1,0,3,8,5,3,3,8,5,3,32,694,7,3,0,0,
11880284,531,13,9,8,4,9,29,7,4,15,41,141,5,2,2,741,
11880285,1,0,9,8,4,9,9,8,4,9,117,271,0,5,0,0,
11880288,1,0,9,8,4,9,9,8,4,9,43,658,14,2,18,0,
11880293,524,32,9,8,4,9,7,4,4,12,41,457,11,3,7,489,
11880297,72,2,9,8,4,9,4,12,6,19,58,2384,29,5,8,613,
11873855,1,0,8,8,3,22,8,8,3,22,38,1289,16,2,4,0,
11850284,25,0,7,8,2,17,28,3,3,14,68,1208,21,3,69,132,
11850287,2060,110,7,8,2,17,18,12,5,0,41,248,5,2,4,963,
11850271,6,0,7,8,2,16,27,7,5,16,88,238,4,5,0,11,
11850295,5,0,7,8,2,17,22,5,7,0,41,1271,34,3,41,442,
11850297,41,3,7,8,2,17,10,11,4,18,50,165,4,3,0,270,
11850298,18,0,7,8,2,17,23,9,4,18,91,277,10,4,6,683,
11850305,416,5,7,8,2,17,18,12,7,19,23,190,2,3,0,232,
11850306,336,7,7,8,2,17,18,2,5,17,36,297,5,1,0,535,
11850308,655,5,7,8,2,17,9,6,3,14,37,533,7,5,1,790,
11850309,1,0,7,8,2,17,7,8,2,16,37,861,9,2,6,0,
11850310,4620,91,7,8,2,17,6,1,4,20,68,936,24,1,30,578,
11850311,2291,35,7,8,2,17,8,10,3,13,53,109,2,3,0,1399,
11849220,3,1,7,8,2,15,1,4,5,12,39,972,18,5,19,494,
11849222,1,0,7,8,2,15,7,8,2,15,41,104,0,2,0,0,
11788642,1,0,3,8,5,3,2,8,4,17,82,1161,2,4,6,0,
11781463,436,10,2,8,4,16,3,12,6,6,40,644,8,2,1,243,
11788647,1052,32,3,8,5,3,5,7,1,0,46,493,19,4,44,760,
11788651,15,0,3,8,5,3,4,7,3,19,50,280,2,3,2,29,
11788658,2155,12,3,8,5,3,6,11,5,9,33,210,0,3,2,1000,
11788660,1,1,3,8,5,3,17,6,7,17,60,11096,279,5,547,46,
11788664,1,0,3,8,5,3,12,6,2,7,60,401,10,2,3,51,
11753690,1308,35,1,8,3,6,16,9,2,7,66,1008,18,2,14,1414,
11776073,40,1,2,8,4,11,14,7,6,22,35,1376,48,2,83,18,
11776074,129,6,2,8,4,11,9,3,5,12,65,1118,16,3,8,145,
11776076,967,46,2,8,4,11,10,10,5,11,52,525,15,1,0,1391,
11776078,44,0,2,8,4,11,12,4,2,8,37,342,5,3,0,478,
11776084,8,0,2,8,4,11,2,8,4,9,24,160,6,1,5,0,
11776085,1861,120,2,8,4,11,15,5,5,13,34,2348,52,3,62,1174,
11776087,116,0,2,8,4,11,25,3,5,6,40,457,21,2,17,496,
11776089,1,0,2,8,4,11,2,8,4,11,53,1061,38,2,6,0,
11776094,750,30,2,8,4,11,26,8,4,1,92,204,2,2,4,707,
11776095,23,3,2,8,4,11,27,7,3,17,39,592,14,4,25,371,
11776096,379,18,2,8,4,11,8,1,5,18,47,952,18,2,61,936,
11824697,11,1,6,8,1,8,15,12,4,9,20,317,0,2,0,234,
11824699,89,2,6,8,1,8,15,3,1,18,31,1837,43,4,32,874,
11824700,1,0,6,8,1,8,6,8,1,8,78,552,6,3,0,0,
11824696,1,0,6,8,1,8,6,8,1,8,46,985,32,3,52,0,
11824701,359,20,6,8,1,8,5,2,5,8,38,700,13,3,13,912,
11824702,43,0,6,8,1,8,18,7,3,16,40,1917,55,2,97,18,
11824704,330,3,6,8,1,8,13,9,2,15,49,354,18,2,15,327,
11824705,1,0,6,8,1,8,23,3,3,0,68,884,15,2,2,501,
11824708,114,2,6,8,1,8,11,5,3,9,47,2091,51,2,62,452,
11824710,1,0,6,8,1,8,6,8,1,8,35,311,1,2,2,0,
11824711,1,0,6,8,1,8,6,8,1,8,61,512,4,1,2,0,
11824712,174,0,6,8,1,8,12,4,2,13,67,1691,55,3,86,481,
11824366,2523,179,6,8,1,8,27,1,4,20,68,290,2,2,2,556,
11824367,8,0,6,8,1,8,26,6,2,14,57,256,0,4,0,40,
11824716,19,2,6,8,1,8,2,8,4,3,35,1997,49,3,79,4,
11824717,1,0,6,8,1,8,6,8,1,8,94,702,9,2,0,0,
11933760,713,16,13,8,1,12,26,8,4,21,53,81,0,5,0,717,
11933761,955,31,13,8,1,12,24,9,5,8,44,84,0,2,0,689,
11933762,1,0,13,8,1,12,29,6,5,6,33,545,10,2,2,45,
11933765,18,1,13,8,1,12,10,6,7,13,22,674,19,4,11,63,
11933689,1,0,13,8,1,12,6,8,1,9,32,648,16,5,14,7,
11933768,74,0,13,8,1,12,6,3,2,21,59,369,5,2,0,159,
11933777,10,0,13,8,1,12,1,8,3,18,31,184,2,4,0,11,
11933168,331,28,13,8,1,11,27,7,5,16,76,1551,33,2,39,16,
11933169,1,0,13,8,1,11,13,8,1,11,32,944,26,1,31,0,
11933782,106,2,13,8,1,12,14,6,4,7,35,1009,26,5,59,60,
11933786,814,20,13,8,1,12,20,10,4,11,37,2301,44,2,60,298,
11931561,106,0,13,8,1,10,5,4,2,7,60,360,5,1,8,496,
11880306,235,5,9,8,4,9,19,9,7,14,79,783,38,2,23,689,
11880307,22,2,9,8,4,9,3,8,2,17,61,1795,51,3,52,736,
11880309,17346,176,9,8,4,9,16,9,2,6,54,559,14,3,22,1423,
11880310,16,1,9,8,4,9,9,5,3,5,74,371,11,4,0,92,
11880314,1,0,9,8,4,9,9,8,4,9,54,636,10,3,26,0,
11880318,54,1,9,8,4,9,30,1,1,19,73,1268,21,3,53,191,
11871447,1,0,8,8,3,19,15,7,7,13,26,1396,35,3,68,24,
11880325,88,1,9,8,4,9,10,8,3,10,45,1488,46,4,2,364,
11880327,94,19,9,8,4,9,9,5,3,5,42,456,10,4,0,92,
11920570,8,1,12,8,7,8,23,10,7,11,53,1060,26,4,60,293,
11920571,50,1,12,8,7,8,4,1,1,12,57,2265,53,2,18,950,
11920577,1,1,12,8,7,8,30,4,6,9,56,143,0,4,2,469,
11920580,64,1,12,8,7,8,30,7,1,18,20,569,2,2,0,12,
11920565,8,1,12,8,7,8,18,6,1,2,46,196,6,3,0,55,
11920583,438,22,12,8,7,8,19,9,7,3,41,933,27,2,23,693,
11920584,2241,98,12,8,7,8,24,5,2,20,45,499,0,1,0,445,
11920590,1,0,12,8,7,8,12,8,7,8,40,1532,59,4,113,0,
11920591,775,2,12,8,7,8,10,11,3,14,77,466,14,2,4,640,
11920585,1,0,12,8,7,8,11,6,1,6,65,382,3,2,4,62,
11920588,1752,114,12,8,7,8,30,7,6,21,41,409,11,2,10,378,
11920596,18,0,12,8,7,8,29,10,6,18,32,678,19,3,18,287,
11920598,1,0,12,8,7,8,12,8,7,8,17,223,2,1,2,0,
11850312,56,0,7,8,2,17,26,9,7,15,44,1171,26,3,20,681,
11850319,35,0,7,8,2,17,15,6,5,18,53,3158,28,5,61,52,
11850333,3,0,7,8,2,17,27,2,1,20,24,740,15,2,30,161,
11850334,1558,1,7,8,2,17,15,10,6,3,43,197,3,1,6,297,
11850315,42,2,7,8,2,17,15,2,3,10,37,964,12,4,15,174,
11850336,186,3,7,8,2,17,7,4,4,15,44,270,1,4,0,488,
11850344,125,5,7,8,2,17,13,4,5,21,26,727,19,4,36,115,
11850345,1,0,7,8,2,17,7,8,2,16,42,1371,17,1,27,0,
11776098,210,7,2,8,4,11,11,6,1,18,63,3286,56,3,120,51,
11776100,66,0,2,8,4,11,14,6,1,23,43,572,0,3,2,779,
11776101,243,10,2,8,4,11,19,1,3,12,40,433,6,4,0,560,
11776038,27,2,2,8,4,11,3,12,5,15,46,323,0,1,0,607,
11776039,1,0,2,8,4,11,2,8,4,11,65,347,2,1,0,0,
11776043,80,2,2,8,4,11,7,7,4,6,50,133,4,2,0,392,
11776119,45,7,2,8,4,11,28,9,2,17,62,308,0,1,0,673,
11776121,13,0,2,8,4,11,26,3,1,13,29,1225,36,3,46,128,
11776123,52,0,2,8,4,11,15,6,5,6,60,757,22,2,2,48,
11776108,35,1,2,8,4,11,1,8,3,11,49,179,0,4,0,1,
11776110,473,34,2,8,4,11,7,8,6,6,82,383,4,1,0,726,
11776111,487,16,2,8,4,11,5,6,5,10,73,478,17,3,23,1154,
11776125,703,10,2,8,4,11,30,9,3,3,53,1030,34,5,9,1037,
11804495,1,0,3,8,5,23,3,8,5,23,30,317,6,2,0,0,
11804496,13,0,3,8,5,23,31,10,1,23,49,1042,11,3,7,277,
11804492,504,3,3,8,5,23,25,5,5,11,126,888,18,4,9,70,
11804497,25,1,3,8,5,23,16,6,6,4,46,3145,65,3,39,48,
11804475,2848,49,3,8,5,23,12,8,4,2,57,3489,107,2,179,722,
11804502,8,0,3,8,5,23,24,7,2,23,77,2705,35,3,26,10,
11880330,858,21,9,8,4,9,7,3,1,11,39,1046,19,5,20,520,
11880331,672,20,9,8,4,9,2,8,2,15,32,737,21,2,19,372,
11880220,1,0,9,8,4,9,9,8,4,9,44,287,6,1,6,0,
11880222,6,0,9,8,4,9,2,3,3,6,53,731,13,5,9,526,
11880341,431,1,9,8,4,9,18,9,7,16,29,954,10,5,2,325,
11880347,11,0,9,8,4,9,21,5,1,13,47,166,0,1,0,79,
11879637,581,5,9,8,4,9,15,7,7,16,43,699,13,3,21,24,
11879638,247,7,9,8,4,9,17,2,4,9,50,296,2,3,0,538,
11813079,1,0,5,8,7,1,5,8,7,0,97,2027,57,3,117,0,
11813086,61,0,5,8,7,1,25,2,6,6,85,1919,52,3,95,161,
11813087,8,0,5,8,7,1,5,4,2,11,36,2703,64,5,102,487,
11813088,35,0,5,8,7,1,30,7,1,18,62,572,13,3,33,5,
11813091,3,0,5,8,7,1,21,6,4,3,77,910,21,3,16,44,
11824719,1,0,6,8,1,8,6,8,1,8,27,951,34,1,44,0,
11824720,1180,36,6,8,1,8,19,11,5,12,60,1775,30,1,91,625,
11824723,341,8,6,8,1,8,24,12,5,2,16,643,14,2,8,591,
11824573,692,10,6,8,1,8,10,4,7,13,71,428,4,3,9,483,
11824730,11,0,6,8,1,8,6,7,5,11,35,197,2,1,0,30,
11824732,10,0,6,8,1,8,25,6,1,3,40,127,0,3,2,42,
11824498,66,3,6,8,1,8,7,1,5,5,40,153,3,1,0,577,
11824373,279,3,6,8,1,8,5,4,2,3,42,1336,40,3,60,489,
11850275,115,11,7,8,2,16,3,1,1,22,50,1268,24,2,20,581,
11850346,1,0,7,8,2,17,7,8,2,16,36,1479,26,3,51,0,
11850347,31,2,7,8,2,17,1,7,7,16,66,527,7,4,7,37,
11850350,1,0,7,8,2,17,7,8,2,16,59,925,6,2,4,0,
11850359,1,0,7,8,2,17,7,8,2,17,51,462,9,1,18,0,
11850360,4417,128,7,8,2,17,26,7,1,9,59,567,8,3,2,743,
11850367,269,1,7,8,2,17,1,11,2,12,32,969,44,2,24,280,
11849624,23,5,7,8,2,16,18,7,3,15,54,927,27,4,45,20,
11849625,30,0,7,8,2,16,21,6,2,5,37,614,6,5,14,413,
11880359,1,0,9,8,4,9,9,8,4,9,97,2657,53,5,75,0,
11880360,927,16,9,8,4,9,16,5,1,13,34,1547,46,2,29,450,
11880366,1387,56,9,8,4,9,8,7,5,7,45,328,2,2,2,398,
11880337,2303,118,9,8,4,9,1,2,2,14,58,1008,32,4,48,554,
